10,0.014916356652975082,0.009766622446477413
20,0.02563280425965786,0.00639434764161706
30,0.03724716603755951,0.0005696556181646883
40,0.04053301364183426,-0.0014707035152241588
50,0.03501706197857857,-0.0012323001865297556
60,0.016359472647309303,0.00047488295240327716
70,0.008729828521609306,0.0025166429113596678
80,0.00323332566767931,0.005316586699336767
90,0.0024551262613385916,0.004882993176579475
100,0.00016618355584796518,0.00598608423024416
110,-0.0018215031595900655,0.004965636879205704
120,0.0010806965874508023,0.004505876451730728
130,0.001359874731861055,0.0067781987600028515
140,-0.0005239701713435352,0.004163265693932772
150,0.0011075016809627414,0.0060037970542907715
160,0.001873503322713077,0.006233648397028446
170,0.0001343527837889269,0.006610627751797438
180,-0.0011534865479916334,0.004503931850194931
190,0.0010075996397063136,0.006807255558669567
200,-8.311409328598529e-05,0.0031100783962756395
210,-0.0010052670259028673,0.0031713787466287613
220,0.000976731302216649,0.007494010031223297
230,1.7709957319311798e-05,0.004096418619155884
240,0.0008234755950979888,0.005877208895981312
250,-0.0005856722127646208,0.007409061770886183
260,0.0031516889575868845,0.005209268536418676
270,0.0038276836276054382,0.005939837545156479
280,3.984977229265496e-05,0.0029726794455200434
290,0.000358935707481578,0.005760371219366789
300,0.002429940504953265,0.0039768703281879425
310,0.0024326592683792114,0.005471732001751661
320,0.001719317282550037,0.004600329324603081
330,0.0009249097784049809,0.0044783176854252815
340,0.00020632220548577607,0.004518070258200169
350,-0.0006729918532073498,0.004285628907382488
360,-0.00012460157449822873,0.004685144871473312
370,-0.0006603508372791111,0.00624490762129426
380,0.0023049430456012487,0.006681749131530523
390,-0.0007838614983484149,0.004578508902341127
400,-0.0002626153000164777,0.004326691385358572
410,0.0011501085245981812,0.0038762595504522324
420,0.0002055275981547311,0.0038924310356378555
430,-0.002403430873528123,0.004070885945111513
440,0.0007532731397077441,0.0056111072190105915
450,-0.0019872267730534077,0.007154532242566347
460,-0.0007631736807525158,0.005020050331950188
470,-0.0018005365272983909,0.007172787096351385
480,-0.004058894235640764,0.003940526396036148
490,-0.0017017211066558957,0.00705455057322979
500,-0.001945679890923202,0.006445903331041336
510,-0.001071613049134612,0.006120439153164625
520,-0.0004001354973297566,0.00481434864923358
530,-0.0024399948306381702,0.002699980977922678
540,-0.0028006690554320812,0.005938045214861631
550,-0.0016247887397184968,0.005262855906039476
560,-0.00031070414115674794,0.005460615269839764
570,-0.0015945886261761189,0.009124024771153927
580,9.250847506336868e-05,0.01014934666454792
590,0.003096219152212143,0.0033575985580682755
600,0.002711786888539791,0.005075509659945965
610,0.0003158448089379817,0.0058894953690469265
620,0.0022725206799805164,0.005972769111394882
630,0.002464254852384329,0.005914691369980574
640,-0.001040858798660338,0.004567559342831373
650,-0.004005813039839268,0.005144741851836443
660,-0.0008497311500832438,0.0067998371087014675
670,0.0007228561444208026,0.008386010304093361
680,-0.000380305340513587,0.007570271380245686
690,0.000556625600438565,0.006014391779899597
700,-0.0007874930161051452,0.007177411578595638
710,-0.001568242791108787,0.009736762382090092
720,-0.002832507248967886,0.008336776867508888
730,-0.002315976656973362,0.008261270821094513
740,0.0005551256472244859,0.006874742452055216
750,-0.0016393461264669895,0.0038923220708966255
760,-0.00023196563415694982,0.007167989853769541
770,-0.0017198704881593585,0.003892966080456972
780,0.0018337290966883302,0.003922412171959877
790,2.547257054175134e-06,0.008440830744802952
800,0.0013112967135384679,0.0075326841324567795
810,-0.0011215354315936565,0.009766758419573307
820,0.002583850873634219,0.005384435411542654
830,0.0012989096576347947,0.006171491462737322
840,-0.0017138387775048614,0.00954616442322731
850,0.0004462405340746045,0.007665470242500305
860,0.0019072656286880374,0.006541690789163113
870,0.00041961821261793375,0.007810458540916443
880,0.0014086696319282055,0.004622782580554485
890,0.000622424588073045,0.01146054919809103
900,-0.00041521163075231016,0.006030689924955368
910,0.0020386131945997477,0.005337764509022236
920,0.001861214404925704,0.007096797227859497
930,0.0016798877622932196,0.01007837150245905
940,0.0016963931266218424,0.00889621302485466
950,0.0018340871902182698,0.00589118292555213
960,0.0008930534240789711,0.00690522650256753
970,-0.0009992817649617791,0.007430895231664181
980,0.00042537591070868075,0.005859680008143187
990,0.0018477814737707376,0.006817192770540714
1000,0.004959950223565102,0.006649671588093042
