10,5.626073360443115,5.045315265655518,3.3104426860809326,3.65221905708313,7.716366291046143,2.0946767330169678,0.42691248655319214,0.3882942795753479,1.1858165264129639,1.1732615232467651
20,5.8823089599609375,5.144500732421875,3.1839818954467773,3.770153284072876,7.651973724365234,2.0987846851348877,0.4171445667743683,0.38171184062957764,1.182206153869629,1.1713447570800781
30,5.936013221740723,5.40877628326416,3.1309211254119873,3.7038471698760986,7.6338934898376465,2.1155431270599365,0.40327218174934387,0.37344369292259216,1.1905912160873413,1.176806926727295
40,5.803958415985107,5.317167282104492,3.126682996749878,3.7176060676574707,7.829704284667969,2.1228013038635254,0.3966383934020996,0.36553090810775757,1.1921714544296265,1.1792112588882446
50,5.8492021560668945,5.316725254058838,3.118511199951172,3.7310972213745117,7.913490295410156,2.090857982635498,0.3832126259803772,0.36698490381240845,1.1812330484390259,1.1838574409484863
60,5.849242210388184,5.3856706619262695,3.0946576595306396,3.57478666305542,7.830990791320801,2.043476104736328,0.38898342847824097,0.36632055044174194,1.1806552410125732,1.1858255863189697
70,5.815950393676758,5.403853416442871,3.1302366256713867,3.5558080673217773,7.610668659210205,1.9623197317123413,0.3815256655216217,0.3670981228351593,1.173492670059204,1.1874148845672607
80,5.926295280456543,5.412065505981445,3.1038050651550293,3.65207576751709,7.71209716796875,1.9263375997543335,0.38402804732322693,0.36725911498069763,1.1657050848007202,1.1850786209106445
90,5.939935684204102,5.407752990722656,3.1432528495788574,3.598607301712036,7.738784313201904,1.9263285398483276,0.3823971748352051,0.36520034074783325,1.161835789680481,1.1769565343856812
100,5.874621391296387,5.44983434677124,3.0886807441711426,3.593231439590454,7.764700889587402,1.9339760541915894,0.38391023874282837,0.36626797914505005,1.1564788818359375,1.1770856380462646
110,5.963341236114502,5.592504501342773,3.1182355880737305,3.702136754989624,7.8416829109191895,1.9365031719207764,0.3859180808067322,0.36707550287246704,1.1716285943984985,1.1746426820755005
120,5.985696792602539,5.532652378082275,3.1217761039733887,3.628833532333374,7.664480686187744,1.9846467971801758,0.3875877261161804,0.36267149448394775,1.1758571863174438,1.1709506511688232
130,6.010225296020508,5.4982805252075195,3.1502766609191895,3.6338887214660645,7.785048961639404,1.9781492948532104,0.385109543800354,0.3626840114593506,1.179261565208435,1.1769423484802246
140,5.993243217468262,5.469905853271484,3.1502766609191895,3.596430778503418,7.816202640533447,1.9557006359100342,0.38693705201148987,0.36569496989250183,1.1865825653076172,1.181388258934021
150,6.057294845581055,5.479391098022461,3.148486852645874,3.6050078868865967,7.982039451599121,1.9198668003082275,0.3877343237400055,0.3650948405265808,1.1844550371170044,1.1841247081756592
160,6.053552627563477,5.481083869934082,3.1648752689361572,3.6378564834594727,7.639190196990967,1.940065860748291,0.38962429761886597,0.3652687668800354,1.1857879161834717,1.1737087965011597
170,6.032225608825684,5.58537483215332,3.186126232147217,3.6101315021514893,7.709891319274902,1.9087251424789429,0.3899146020412445,0.3598724603652954,1.1768864393234253,1.1749670505523682
180,5.900587558746338,5.617234230041504,3.1583516597747803,3.5536553859710693,7.629032135009766,1.9112367630004883,0.3889008164405823,0.3631683588027954,1.1887158155441284,1.1700345277786255
190,5.949148178100586,5.509531021118164,3.15110445022583,3.598567485809326,7.676477432250977,1.9191526174545288,0.3868383765220642,0.3623267114162445,1.1822102069854736,1.1661360263824463
200,6.025409698486328,5.503395080566406,3.1892619132995605,3.618088722229004,7.759310245513916,1.9621559381484985,0.39069023728370667,0.35929763317108154,1.1857601404190063,1.167852520942688
210,5.9525980949401855,5.505985736846924,3.146392583847046,3.527254581451416,7.84526252746582,1.9312816858291626,0.39070606231689453,0.35917434096336365,1.182960033416748,1.1538716554641724
220,5.998154640197754,5.537293910980225,3.1927506923675537,3.5598134994506836,7.7766618728637695,1.9562973976135254,0.39362475275993347,0.35773468017578125,1.1929759979248047,1.1630744934082031
230,6.022074222564697,5.5635223388671875,3.1654844284057617,3.5768580436706543,7.742523193359375,1.9849528074264526,0.393142968416214,0.36215585470199585,1.2002778053283691,1.1662424802780151
240,5.9262614250183105,5.510343551635742,3.1396164894104004,3.669764995574951,7.782773494720459,1.9319336414337158,0.3915513753890991,0.3588646650314331,1.2102025747299194,1.164750337600708
250,6.026969909667969,5.566515922546387,3.0976860523223877,3.6281676292419434,7.671285152435303,1.8721824884414673,0.39371150732040405,0.36034348607063293,1.2049901485443115,1.1755478382110596
260,6.030377388000488,5.504632949829102,3.1751928329467773,3.6420211791992188,7.605843544006348,1.8668760061264038,0.39229685068130493,0.36153727769851685,1.2037962675094604,1.1709890365600586
270,5.941275596618652,5.4003825187683105,3.146312713623047,3.6321542263031006,7.7477641105651855,1.9296808242797852,0.39130187034606934,0.3595212697982788,1.2043967247009277,1.1584968566894531
280,5.866703987121582,5.448967933654785,3.1445813179016113,3.6131138801574707,7.837457180023193,1.9346339702606201,0.39230021834373474,0.35730692744255066,1.2083988189697266,1.1550348997116089
290,5.949007034301758,5.435844421386719,3.1355361938476562,3.544198513031006,7.629101276397705,1.8965495824813843,0.3888551890850067,0.357820600271225,1.20408296585083,1.1668063402175903
300,5.836177825927734,5.4834747314453125,3.182204008102417,3.5380501747131348,7.723852157592773,1.8994097709655762,0.3904799520969391,0.36131423711776733,1.205381989479065,1.1592260599136353
310,5.924590110778809,5.394883632659912,3.123744487762451,3.600757598876953,7.791891574859619,1.9009811878204346,0.39509356021881104,0.35868027806282043,1.2153609991073608,1.1628074645996094
320,5.868015289306641,5.404585361480713,3.1203598976135254,3.5672502517700195,7.629845142364502,1.920272707939148,0.39509356021881104,0.3530672788619995,1.2054498195648193,1.1509838104248047
330,5.861569881439209,5.3936967849731445,3.1341946125030518,3.538604974746704,7.668339252471924,1.9295835494995117,0.3920603394508362,0.3523363173007965,1.2062510251998901,1.1408133506774902
340,5.857614994049072,5.4446702003479,3.1744751930236816,3.5232577323913574,7.665441989898682,1.909104824066162,0.3924502730369568,0.35197192430496216,1.1994386911392212,1.1331074237823486
350,5.759763717651367,5.360883712768555,3.144195079803467,3.5038976669311523,7.626002311706543,1.9134750366210938,0.39547401666641235,0.3542290925979614,1.2153531312942505,1.1555815935134888
360,5.81781530380249,5.306857109069824,3.1381676197052,3.479187488555908,7.664524555206299,1.9125949144363403,0.3922746777534485,0.3552364110946655,1.210871696472168,1.1663007736206055
370,5.784816741943359,5.3486647605896,3.1229867935180664,3.5369319915771484,7.767922878265381,1.8887494802474976,0.3930796980857849,0.3584449887275696,1.2126147747039795,1.1646177768707275
380,5.741226673126221,5.233024597167969,3.0817923545837402,3.517120838165283,7.6322922706604,1.9015940427780151,0.3926306366920471,0.35583844780921936,1.1964002847671509,1.1568602323532104
390,5.765683174133301,5.219348907470703,3.1226449012756348,3.5980892181396484,7.653778076171875,1.9156060218811035,0.39064961671829224,0.3568393588066101,1.1882498264312744,1.1607353687286377
400,5.772315979003906,5.299290657043457,3.1226449012756348,3.4755876064300537,7.571619033813477,1.8878849744796753,0.3873119354248047,0.35043275356292725,1.1961426734924316,1.1522451639175415
410,5.764956951141357,5.311139106750488,3.123107433319092,3.5052554607391357,7.703425407409668,1.9072600603103638,0.3865216374397278,0.35397398471832275,1.1769943237304688,1.1425055265426636
420,5.859342575073242,5.286952018737793,3.1143925189971924,3.5951273441314697,7.675601005554199,1.8984899520874023,0.3895827531814575,0.35154467821121216,1.1732546091079712,1.1397114992141724
430,5.818345069885254,5.345030307769775,3.1412649154663086,3.542438507080078,7.68369197845459,1.9043309688568115,0.3892289698123932,0.35309037566185,1.1767730712890625,1.1367419958114624
440,5.8158979415893555,5.351309776306152,3.116994857788086,3.502943277359009,7.68626070022583,1.9026587009429932,0.3891889452934265,0.34922367334365845,1.1803539991378784,1.1276381015777588
450,5.944412708282471,5.2889580726623535,3.1477208137512207,3.4435858726501465,7.821416854858398,1.9145680665969849,0.3949999511241913,0.3485652208328247,1.1818958520889282,1.1291462182998657
460,5.811101913452148,5.361502647399902,3.124257802963257,3.4242069721221924,7.785407066345215,1.9157482385635376,0.3904818594455719,0.35240301489830017,1.1829649209976196,1.1311143636703491
