10,0.5889051556587219
20,0.6915176510810852
30,0.6975452303886414
40,0.6667414903640747
50,0.6246510148048401
60,0.5878130197525024
70,0.5765566825866699
80,0.5711745023727417
90,0.5305811762809753
100,0.5413995385169983
110,0.5128746032714844
120,0.5233404636383057
130,0.5213958024978638
140,0.5098076462745667
150,0.5253112316131592
160,0.5331510305404663
170,0.5374330282211304
180,0.5219769477844238
190,0.5357949733734131
200,0.534539520740509
210,0.5340398550033569
220,0.5222336053848267
230,0.5253601670265198
240,0.526709794998169
250,0.5249539017677307
260,0.5088185667991638
270,0.5124915838241577
280,0.5133814811706543
290,0.5174545049667358
300,0.5196001529693604
310,0.5178621411323547
320,0.5140777230262756
330,0.5039920806884766
340,0.499831885099411
350,0.5299138426780701
360,0.5097886919975281
370,0.5268979072570801
380,0.5090125203132629
390,0.505427896976471
400,0.4906025826931
410,0.5000302195549011
420,0.4940779209136963
430,0.49035435914993286
440,0.4863407611846924
450,0.48964399099349976
460,0.5046594142913818
470,0.4897744059562683
480,0.5045202374458313
490,0.4799550473690033
500,0.48870328068733215
510,0.4965512156486511
520,0.501473069190979
530,0.5066379904747009
540,0.504169225692749
550,0.47295284271240234
560,0.47325947880744934
570,0.4812641441822052
580,0.4983118772506714
590,0.5006971955299377
600,0.4855659008026123
610,0.5144688487052917
620,0.5144848227500916
630,0.49420276284217834
640,0.4876031279563904
650,0.520206868648529
660,0.5148596167564392
670,0.512800931930542
680,0.49894487857818604
690,0.5083909034729004
700,0.5167503952980042
710,0.4933570623397827
720,0.4963643252849579
730,0.49010124802589417
740,0.5055511593818665
750,0.5155299305915833
760,0.5139369368553162
770,0.4859425127506256
780,0.4870593845844269
790,0.4942687451839447
800,0.5046191811561584
810,0.4912257492542267
820,0.4875105619430542
830,0.4903838038444519
840,0.491579532623291
850,0.4965430200099945
860,0.5034950971603394
870,0.5129580497741699
880,0.5134258270263672
890,0.5054973363876343
900,0.48145610094070435
910,0.4848238229751587
920,0.48792195320129395
930,0.49063438177108765
940,0.4882356524467468
950,0.49041131138801575
960,0.4908501207828522
970,0.487874835729599
980,0.48233762383461
990,0.47985902428627014
1000,0.47961220145225525
