10,6.595760822296143
20,8.528889656066895
30,9.309456825256348
40,9.352121353149414
50,9.542901992797852
60,9.626420974731445
70,9.751523971557617
80,9.711448669433594
90,9.758190155029297
100,9.802557945251465
110,9.812332153320312
120,9.68035888671875
130,9.669666290283203
140,9.6526460647583
150,9.761725425720215
160,9.790657043457031
170,9.772557258605957
180,9.806459426879883
190,9.854392051696777
200,9.874200820922852
210,9.806056022644043
220,9.838688850402832
230,9.83129596710205
240,9.808377265930176
250,9.770552635192871
260,9.744613647460938
270,9.68655014038086
280,9.665502548217773
290,9.681106567382812
300,9.681089401245117
310,9.687994003295898
320,9.649027824401855
330,9.687787055969238
340,9.667994499206543
350,9.665170669555664
360,9.589048385620117
370,9.609895706176758
380,9.617513656616211
390,9.570474624633789
400,9.624163627624512
410,9.65969181060791
420,9.68455696105957
430,9.661149978637695
440,9.677569389343262
450,9.684579849243164
460,9.649517059326172
470,9.695210456848145
480,9.669526100158691
490,9.689284324645996
500,9.720129013061523
510,9.680656433105469
520,9.710041999816895
530,9.688435554504395
540,9.646918296813965
550,9.63491153717041
560,9.63452434539795
570,9.682546615600586
580,9.676739692687988
590,9.628524780273438
600,9.658927917480469
610,9.725998878479004
620,9.713239669799805
630,9.810288429260254
640,9.826066017150879
650,9.801301956176758
660,9.793535232543945
670,9.816436767578125
680,9.83535099029541
690,9.847691535949707
700,9.842862129211426
710,9.82430648803711
720,9.83566665649414
730,9.856059074401855
740,9.807710647583008
750,9.767027854919434
760,9.747247695922852
770,9.717641830444336
780,9.72116470336914
790,9.777545928955078
800,9.7838773727417
810,9.796501159667969
820,9.80003833770752
830,9.802565574645996
840,9.83788013458252
850,9.792500495910645
860,9.765482902526855
870,9.802781105041504
880,9.79539966583252
890,9.806583404541016
900,9.78880786895752
910,9.77418327331543
920,9.745065689086914
930,9.751401901245117
940,9.753680229187012
950,9.761286735534668
960,9.746418952941895
970,9.742509841918945
980,9.738248825073242
990,9.734236717224121
1000,9.732205390930176
