10,-36.86231994628906
20,-36.86231994628906
30,-36.86231994628906
40,-36.86231994628906
50,-36.86231994628906
60,-36.86231994628906
70,-36.86231994628906
80,-36.86231994628906
90,-36.86231994628906
100,-36.86231994628906
110,-36.86231994628906
120,-36.86231994628906
130,-36.86231994628906
140,-36.86231994628906
150,-36.86231994628906
160,-36.86231994628906
170,-36.86231994628906
180,-36.86231994628906
190,-36.86231994628906
200,-36.86231994628906
210,-36.86231994628906
220,-36.86231994628906
230,-36.86231994628906
240,-36.86231994628906
250,-36.86231994628906
260,-36.86231994628906
270,-36.86231994628906
280,-36.86231994628906
290,-36.86231994628906
300,-36.86231994628906
310,-36.86231994628906
320,-36.86231994628906
330,-36.86231994628906
340,-36.86231994628906
350,-36.86231994628906
360,-36.86231994628906
370,-36.86231994628906
380,-36.86231994628906
390,-36.86231994628906
400,-36.86231994628906
410,-36.86231994628906
420,-36.86231994628906
430,-36.86231994628906
440,-36.86231994628906
450,-36.86231994628906
460,-36.86231994628906
470,-36.86231994628906
480,-36.86231994628906
490,-36.86231994628906
500,-36.86231994628906
510,-36.86231994628906
520,-36.86231994628906
530,-36.86231994628906
540,-36.86231994628906
550,-36.86231994628906
560,-36.86231994628906
570,-36.86231994628906
580,-36.86231994628906
590,-36.86231994628906
600,-36.86231994628906
610,-36.86231994628906
620,-36.86231994628906
630,-36.86231994628906
640,-36.86231994628906
650,-36.86231994628906
660,-36.86231994628906
670,-36.86231994628906
680,-36.86231994628906
690,-36.86231994628906
700,-36.86231994628906
710,-36.86231994628906
720,-36.86231994628906
730,-36.86231994628906
740,-36.86231994628906
750,-36.86231994628906
760,-36.86231994628906
770,-36.86231994628906
780,-36.86231994628906
790,-36.86231994628906
800,-36.86231994628906
810,-36.86231994628906
820,-36.86231994628906
830,-36.86231994628906
840,-36.86231994628906
850,-36.86231994628906
860,-36.86231994628906
870,-36.86231994628906
880,-36.86231994628906
890,-36.86231994628906
900,-36.86231994628906
910,-34.6197624206543
920,-35.26850891113281
930,-33.50955581665039
940,-34.3366813659668
950,-30.564640045166016
960,-31.69281768798828
970,-33.26930618286133
980,-35.801883697509766
990,-34.12814712524414
1000,-31.927003860473633
